url_1,url_2,label
https://twitter.com/KuikenSan/status/1380288330911383552,https://twitter.com/chchkiki/status/1380555478799880193,Implies
https://twitter.com/TopChessGames/status/1347149844004139011,https://twitter.com/TopChessGames/status/1381093778157666305,NoEntailment
https://twitter.com/AnneWilliams4/status/1334436925147635712,https://twitter.com/sam_carrington1/status/1334897975982743553,NoEntailment
https://twitter.com/DenisKincses/status/1373729096321146889,https://twitter.com/twit_nes/status/1374639651445747713,NoEntailment
https://twitter.com/john_toon/status/1347197661565353985,https://twitter.com/woodennickelpb/status/1348441618332983297,NoEntailment
https://twitter.com/ourvadodara/status/1362746396114231300,https://twitter.com/ourvadodara/status/1372896875917893636,Contradictory
https://twitter.com/_Azerkit/status/1330181460268093446,https://twitter.com/_Azerkit/status/1330587597563785217,NoEntailment
https://twitter.com/cinemapayyan__/status/1354860595250487296,https://twitter.com/makkalselvanfc1/status/1355013903999143936,NoEntailment
https://twitter.com/NewsHubzw/status/1344011913039118336,https://twitter.com/powerfmzimbabwe/status/1356238095545479168,Contradictory
https://twitter.com/Novastar13/status/1381758342423584768,https://twitter.com/qerimi_arnold/status/1382758012817960965,Implies
https://twitter.com/CLCWxSTEM/status/1334474207489650689,https://twitter.com/CLCWxSTEM/status/1382119750512340994,Contradictory
https://twitter.com/AlvaroTWOL/status/1360186999836200961,https://twitter.com/RyanTheGentry/status/1382778703055228929,Implies
https://twitter.com/jhaskinscabrera/status/1348045023233900550,https://twitter.com/jhaskinscabrera/status/1354562715050717188,Contradictory
https://twitter.com/pdolo215/status/1366581728312057856,https://twitter.com/djwildcat22/status/1373810535066570759,Contradictory
https://twitter.com/fpcindiaa/status/1338400862805184512,https://twitter.com/fpcindiaa/status/1342056514228404224,Contradictory
https://twitter.com/SLSWA/status/1358551424334893056,https://twitter.com/SLSWA/status/1363987146743238658,Contradictory
https://twitter.com/umbc_floodbot/status/1380188771673587715,https://twitter.com/umbc_floodbot/status/1381275935077502982,NoEntailment
https://twitter.com/tEconomics/status/1331426158408331264,https://twitter.com/tEconomics/status/1350270026041978882,NoEntailment
https://twitter.com/avds/status/1358155504418226190,https://twitter.com/avds/status/1359607572534358016,NoEntailment
https://twitter.com/georginatrevit/status/1369060182307729408,https://twitter.com/KAlverez99/status/1373701419606274048,Implies
https://twitter.com/ww_niagarafalls/status/1375469887498371076,https://twitter.com/ww_niagarafalls/status/1375513483777765378,Implies
https://twitter.com/SAWeatherServic/status/1342322959466291201,https://twitter.com/SAWeatherServic/status/1374394293238964240,Contradictory
https://twitter.com/RandomCran/status/1370632688210604037,https://twitter.com/RandomCran/status/1370633249928609796,Contradictory
https://twitter.com/sportstigerapp/status/1334159597863530496,https://twitter.com/sportstigerapp/status/1344295045310992385,Contradictory
https://twitter.com/ACU_Softball/status/1363922386798534656,https://twitter.com/ACU_Softball/status/1378144695772143620,NoEntailment
https://twitter.com/jstivors/status/1377664220515422209,https://twitter.com/TxStateBobcats/status/1377984163127566336,NoEntailment
https://twitter.com/SportsAndStock1/status/1359036893485092870,https://twitter.com/SportsAndStock1/status/1376333766629543937,NoEntailment
https://twitter.com/pokerfacegal13/status/1376306640744370176,https://twitter.com/pokerfacegal13/status/1376879567122558976,NoEntailment
https://twitter.com/Effie_Tutko/status/1379075594701340673,https://twitter.com/LauraToole6/status/1379249523604643842,Implies
https://twitter.com/Charles_h71/status/1352057959405268992,https://twitter.com/SinhaniBiryani/status/1379737366122795010,NoEntailment
https://twitter.com/prosobranchia/status/1376542461544296449,https://twitter.com/NeliSalo/status/1378809568185221128,NoEntailment
https://twitter.com/BadUberX/status/1365351457516617728,https://twitter.com/bernardcampagna/status/1377630865824612355,NoEntailment
https://twitter.com/ACMensSoccer/status/1374306671942586368,https://twitter.com/MIAA1888/status/1378157790011695104,NoEntailment
https://twitter.com/abakhshbutt/status/1362012123367366660,https://twitter.com/khaleejtimes/status/1379399377970733056,NoEntailment
https://twitter.com/WausauRWolves/status/1372694535558602756,https://twitter.com/WausauRWolves/status/1373059353343844356,NoEntailment
https://twitter.com/GulnarMammadova/status/1334632790709690379,https://twitter.com/Analitikstajor/status/1334771931057418240,NoEntailment
https://twitter.com/DustyKorns/status/1350563523051614208,https://twitter.com/AppStateMBB/status/1365753808794583048,NoEntailment
https://twitter.com/PS5RestockAlert/status/1331702569278779392,https://twitter.com/Lbabinz/status/1331961593131802626,Contradictory
https://twitter.com/TravelingBear69/status/1378516396468932608,https://twitter.com/JessicaAlatis/status/1379207438532939778,Contradictory
https://twitter.com/MonarchBBall/status/1358089947111170049,https://twitter.com/MonarchBBall/status/1358090002287198215,NoEntailment
https://twitter.com/AlisonConwy/status/1336604171110375426,https://twitter.com/HedvigErsman/status/1350048937575641090,NoEntailment
https://twitter.com/UMakCALSC/status/1359429292355035136,https://twitter.com/UMakCALSC/status/1359803188501643264,Implies
https://twitter.com/ChartMill/status/1336975963465392129,https://twitter.com/ChartMill/status/1373201659564863493,NoEntailment
https://twitter.com/eLPASSoADI/status/1351917910692950016,https://twitter.com/eLPASSoADI/status/1357659878207205377,NoEntailment
https://twitter.com/ryanrmorrissey/status/1352331120201900035,https://twitter.com/ryanrmorrissey/status/1356653452793896961,Implies
https://twitter.com/vip_latam/status/1378559502388199426,https://twitter.com/vip_latam/status/1378562974458249216,Implies
https://twitter.com/kollywoodtimes/status/1345659654462816256,https://twitter.com/CtcMediaboy/status/1346361393616863232,Contradictory
https://twitter.com/xinity/status/1378957683898863617,https://twitter.com/Michael_Corey/status/1383537330884022280,NoEntailment
https://twitter.com/WALLSTREETODDS_/status/1379968626913124354,https://twitter.com/WALLSTREETODDS_/status/1379969516604653571,NoEntailment
https://twitter.com/richapintoi/status/1379799230156566529,https://twitter.com/timesofindia/status/1383077955786575872,NoEntailment
https://twitter.com/RavenCrestTac/status/1375553221083729923,https://twitter.com/RavenCrestTac/status/1377365124697088003,Implies
https://twitter.com/finvestmonitor/status/1379511552848637956,https://twitter.com/finvestmonitor/status/1379874637232881666,NoEntailment
https://twitter.com/FGValeursFortes/status/1344320436037939200,https://twitter.com/FGValeursFortes/status/1346827340198928387,Implies
https://twitter.com/LibraryWatauga/status/1339690466175021061,https://twitter.com/brainfuse/status/1341038332961316865,Implies
https://twitter.com/bgoldman22/status/1333442632161353729,https://twitter.com/Nintendeal/status/1333443651427397633,NoEntailment
https://twitter.com/Trading123Net/status/1331274348146135042,https://twitter.com/Trading123Net/status/1354829125186424836,NoEntailment
https://twitter.com/FBIIndianapolis/status/1379751257770971137,https://twitter.com/FBISanDiego/status/1380608970558222339,Implies
https://twitter.com/CIPS_SA/status/1339194961426780163,https://twitter.com/CIPS_SA/status/1346184693000138753,Implies
https://twitter.com/nely_33/status/1379250634285744131,https://twitter.com/Slk232/status/1381022790405345283,Contradictory
https://twitter.com/Casey__Cox/status/1339962180041646082,https://twitter.com/LievingMikie/status/1340024965760954374,Implies
https://twitter.com/DKPreedy/status/1378037578180526086,https://twitter.com/DacorumBC/status/1382347964241301513,Implies
https://twitter.com/Fang__Banger/status/1342259183807295493,https://twitter.com/PhilBeer83/status/1347236644177510404,NoEntailment
https://twitter.com/BillfishReport/status/1356613354077454341,https://twitter.com/BillfishReport/status/1380195993988308993,NoEntailment
https://twitter.com/chipolopolodh/status/1358862108281217026,https://twitter.com/nedbanksport/status/1365343752861212675,Contradictory
https://twitter.com/SpeakWritePlay/status/1374481120679534594,https://twitter.com/SpeakWritePlay/status/1382816026803499010,Implies
https://twitter.com/JerryTours/status/1379723788372357121,https://twitter.com/JamboAfricaAdv1/status/1380446135731511297,NoEntailment
https://twitter.com/MASTER_UPDATES/status/1348453341349736448,https://twitter.com/SubTJ2/status/1355275928356720640,NoEntailment
https://twitter.com/senorcheffy/status/1353123745984958465,https://twitter.com/IdunaWoW/status/1377460762713677825,NoEntailment
https://twitter.com/PakPolStats/status/1370198753240489985,https://twitter.com/PakPolStats/status/1373463499867758593,NoEntailment
https://twitter.com/ChartMill/status/1371901363987316737,https://twitter.com/ChartMill/status/1380176366226845697,NoEntailment
https://twitter.com/Weather_In_GLW/status/1357584913449558016,https://twitter.com/Weather_In_GLW/status/1358309729735499777,Contradictory
https://twitter.com/ComicBook/status/1377717869547548676,https://twitter.com/danielmillergam/status/1378418935071133698,Implies
https://twitter.com/thakurkml048/status/1378212521190989824,https://twitter.com/TerenceConway11/status/1378433877107220480,NoEntailment
https://twitter.com/sportsrapid_/status/1377904133789847553,https://twitter.com/sportsrapid_/status/1381131161662062594,NoEntailment
https://twitter.com/Railpassion1/status/1332762073818914818,https://twitter.com/mikenarrowgauge/status/1346907090032463888,NoEntailment
https://twitter.com/theyetee/status/1357053597456887808,https://twitter.com/theyetee/status/1357391414242340871,Implies
https://twitter.com/dtnyarota/status/1360227606185062405,https://twitter.com/ChrisMusodza/status/1360243864423038977,Implies
https://twitter.com/BanfieldLife/status/1377762541233860609,https://twitter.com/BanfieldLife/status/1379894488173178884,Implies
https://twitter.com/GO_Supply/status/1369317058824069129,https://twitter.com/GO_Supply/status/1372578549178241032,Implies
https://twitter.com/VidaenSF/status/1355804018908553218,https://twitter.com/DaveDomina/status/1355850299907452931,Implies
https://twitter.com/DelChrisHead/status/1378719986378768386,https://twitter.com/JohnWRichmond2/status/1378790763593617409,NoEntailment
https://twitter.com/ChartMill/status/1378917576739336192,https://twitter.com/ChartMill/status/1381489869504012288,Contradictory
https://twitter.com/divsLovesSG/status/1362255393993318400,https://twitter.com/ShreyaComa/status/1364650641302253569,Implies
https://twitter.com/designboom/status/1341296172032548864,https://twitter.com/designboom/status/1365036686628048897,Implies
https://twitter.com/MyPE/status/1375825165053988864,https://twitter.com/HeartVessTransp/status/1381058243431124992,NoEntailment
https://twitter.com/randyknup/status/1377805331150086154,https://twitter.com/randyknup/status/1380345288079069186,Contradictory
https://twitter.com/wholoona/status/1366063028404387853,https://twitter.com/wholoona/status/1367192698340392965,Contradictory
https://twitter.com/JoanaGVicente/status/1365734096555622400,https://twitter.com/crochag/status/1375189701863297026,NoEntailment
https://twitter.com/InTheSkyDC/status/1364091314929819651,https://twitter.com/InTheSkyDC/status/1381758627111911427,Contradictory
https://twitter.com/Itsmekandii/status/1333318679858089985,https://twitter.com/justsomas/status/1343066538450907136,NoEntailment
https://twitter.com/dgenz/status/1376167574271111170,https://twitter.com/USF_Athletics/status/1380841739829702659,NoEntailment
https://twitter.com/Linhcha71156686/status/1377982741463982086,https://twitter.com/DadKK6/status/1379047624620220420,Contradictory
https://twitter.com/mu1059/status/1342237653455011840,https://twitter.com/mu1059/status/1364539722484310017,Contradictory
https://twitter.com/TweedCouncil/status/1330628828360626177,https://twitter.com/nswpolice/status/1349596239478751232,Contradictory
https://twitter.com/Amisma_/status/1370085740873388033,https://twitter.com/QooApp_EN/status/1370284447291953153,Contradictory
https://twitter.com/gifts_timeless/status/1369587010558656517,https://twitter.com/gifts_timeless/status/1373587244129390592,Implies
https://twitter.com/OkengAlfredAwio/status/1381405362390065152,https://twitter.com/fredjailos/status/1383159919331876864,Implies
https://twitter.com/DrRPNishank/status/1361668721207431168,https://twitter.com/kmdixit13/status/1361888118975074306,NoEntailment
https://twitter.com/namnecash_/status/1361005962971201538,https://twitter.com/RoMonitorStats/status/1364448111997943808,Contradictory
https://twitter.com/brianwx/status/1368969573291196416,https://twitter.com/LeFevreWX/status/1376277718631858178,NoEntailment
https://twitter.com/TheRamenBoi/status/1346940154796072966,https://twitter.com/RX931/status/1346993449682104325,NoEntailment
https://twitter.com/EthanolRFA/status/1349399249776214018,https://twitter.com/EthanolRFA/status/1374757327534981135,NoEntailment
https://twitter.com/Tritam71966093/status/1359727751008116736,https://twitter.com/Ghoulshine1/status/1365500710364749825,Contradictory
https://twitter.com/WSAW/status/1340030769478201346,https://twitter.com/Jeremy_WSAW/status/1365406786862333953,Contradictory
https://twitter.com/BetigulCeylan/status/1337199240184025090,https://twitter.com/CBSSacramento/status/1371944394941726726,NoEntailment
https://twitter.com/covid19korea/status/1374599250722443265,https://twitter.com/covid19korea/status/1383294136053211139,NoEntailment
https://twitter.com/nitinkbs/status/1383472838535905289,https://twitter.com/sidhant/status/1383786148216983563,Contradictory
https://twitter.com/hfxtraffic/status/1380605321572352004,https://twitter.com/hfxtraffic/status/1383867195411685378,NoEntailment
https://twitter.com/BradfordTodayCa/status/1339625038673108993,https://twitter.com/SooToday/status/1374437181708591116,Contradictory
https://twitter.com/wildfiresqueen/status/1373789433607172097,https://twitter.com/containthechloe/status/1374913509662806016,Contradictory
https://twitter.com/Newton_Trailers/status/1381835179082194945,https://twitter.com/CMusedtrucks/status/1383284724550963200,NoEntailment
https://twitter.com/Shakti_talk/status/1359776419073585154,https://twitter.com/techifyideas/status/1359783266140606465,NoEntailment
https://twitter.com/uttarbanga/status/1376931295884800002,https://twitter.com/BreadBruddaJayC/status/1382091635459125251,Contradictory
https://twitter.com/ETF_Stonksbot/status/1376588080040144896,https://twitter.com/ETF_Stonksbot/status/1378075593443397633,NoEntailment
https://twitter.com/laurynricketts/status/1344231606035345408,https://twitter.com/ChuckBell4/status/1370009652516241416,NoEntailment
https://twitter.com/cryptoexp64212F/status/1375652693197344770,https://twitter.com/cryptoexp64212H/status/1379594909435461637,Contradictory
https://twitter.com/IamDjBoB/status/1368859773328891905,https://twitter.com/dcfc_live/status/1371767113300508672,NoEntailment
https://twitter.com/IAMSAYLESS/status/1379210209264951296,https://twitter.com/GeorgetteFarkas/status/1380970121087184899,Contradictory
https://twitter.com/glferrero/status/1341603732224573443,https://twitter.com/whiterockcity/status/1382826077240881153,NoEntailment
https://twitter.com/SavannaCider_EA/status/1373964602615160833,https://twitter.com/SavannaCider_EA/status/1382268440879190016,Contradictory
https://twitter.com/jbell0b/status/1347881029634322432,https://twitter.com/mrleigh_/status/1380112233489924106,NoEntailment
https://twitter.com/JnVicson/status/1375504895277735936,https://twitter.com/JnVicson/status/1375509540997713921,NoEntailment
https://twitter.com/EterbaseTools/status/1366133593945346052,https://twitter.com/EterbaseTools/status/1367949314828419078,Contradictory
https://twitter.com/ArcticUHC/status/1337958624040280065,https://twitter.com/ArcticUHC/status/1361409060462096387,NoEntailment
https://twitter.com/ChartMill/status/1369463274769616896,https://twitter.com/ChartMill/status/1370306587676512256,Contradictory
https://twitter.com/Madocca3337777/status/1340185132293099523,https://twitter.com/Madocca3337777/status/1359755419883814913,NoEntailment
https://twitter.com/SportPesaSA/status/1364153372824190977,https://twitter.com/SportPesaSA/status/1372154523159035909,NoEntailment
https://twitter.com/ganeshran/status/1368606689461731328,https://twitter.com/ganeshran/status/1380562037831524356,NoEntailment
https://twitter.com/creativestorenz/status/1372372202247630850,https://twitter.com/creativestorenz/status/1380346155570233344,Contradictory
https://twitter.com/GosfordLawrence/status/1375339252939165698,https://twitter.com/dearbdemi/status/1381465181474205699,NoEntailment
https://twitter.com/EHTNJSchools/status/1374337648949653510,https://twitter.com/EHTNJSchools/status/1379101546860937217,Implies
https://twitter.com/entrepreneur_cm/status/1367539602605572098,https://twitter.com/jencbrock/status/1370451276660625421,NoEntailment
https://twitter.com/emily_woodruff_/status/1354111056180883456,https://twitter.com/GerbinoNicholas/status/1357354096781651969,NoEntailment
https://twitter.com/False9Analysis/status/1354088942807736332,https://twitter.com/_Juniordre/status/1380501955949309953,Contradictory
https://twitter.com/RealtyTruhomes/status/1368585253749657602,https://twitter.com/RealtyTruhomes/status/1369521613927047169,NoEntailment
https://twitter.com/NaheemOlatunde/status/1337997513438208003,https://twitter.com/iamoluwabori/status/1338001002566447107,Implies
https://twitter.com/paul_ruscher/status/1375845264758505473,https://twitter.com/edafowlergmaic1/status/1375885826178084864,NoEntailment
https://twitter.com/HoaxMCServer/status/1340734137162985472,https://twitter.com/HoaxMCServer/status/1370806448310120448,Implies
https://twitter.com/ThisIsBenLucky/status/1371519441528311809,https://twitter.com/ThisIsBenLucky/status/1372261624099315712,NoEntailment
https://twitter.com/CQGInc/status/1359907916489318405,https://twitter.com/CQGThom/status/1360234816134905862,Contradictory
https://twitter.com/ramazan_firin/status/1376538370260803587,https://twitter.com/DharmendrChavda/status/1377964385017065476,Implies
https://twitter.com/justinmelillo/status/1364418711285878790,https://twitter.com/justinmelillo/status/1377081049692389378,Contradictory
https://twitter.com/CarribeanMarrow/status/1374826528857600008,https://twitter.com/WISEPlace/status/1378060044885954562,Contradictory
https://twitter.com/jhaskinscabrera/status/1360703918091730949,https://twitter.com/jhaskinscabrera/status/1382445136559366152,NoEntailment
https://twitter.com/pretiming/status/1375708184967581696,https://twitter.com/pretiming/status/1377162016217997317,NoEntailment
https://twitter.com/stlbhc/status/1348633278681669632,https://twitter.com/stlbhc/status/1364613686816628738,NoEntailment
https://twitter.com/NIRMAL_MUTHA/status/1333486746391089158,https://twitter.com/Cdostofficial/status/1335825227591208961,NoEntailment
https://twitter.com/DanyHarman/status/1360441571250962433,https://twitter.com/BJKCup/status/1361172421789818880,Contradictory
https://twitter.com/andie83082/status/1375005249425973253,https://twitter.com/bebipokerson/status/1375034742924402688,NoEntailment
https://twitter.com/YungHilf/status/1380505839648174080,https://twitter.com/Sandy067/status/1381512393105108992,Contradictory
https://twitter.com/alleghenymaa/status/1358873839283953664,https://twitter.com/maanow/status/1359215920682516486,Implies
https://twitter.com/KayRandz/status/1376805213978431492,https://twitter.com/KayRandz/status/1381759253799698434,Contradictory
https://twitter.com/jedihistorian2/status/1359896332886888453,https://twitter.com/wgtc_site/status/1359931120947777540,Implies
https://twitter.com/GainzyBot/status/1334709714471571456,https://twitter.com/GainzyBot/status/1335826543445241856,Contradictory
https://twitter.com/GCBaseball31/status/1336023082222428163,https://twitter.com/GCBobcats/status/1361683059477733376,NoEntailment
https://twitter.com/college_esports/status/1346709353403858950,https://twitter.com/college_esports/status/1348007882407751680,Contradictory
https://twitter.com/OWASPGhana/status/1363838043229196288,https://twitter.com/OWASPGhana/status/1364306063231774721,Implies
https://twitter.com/BearSurvivor/status/1360624386013884417,https://twitter.com/fsgRex/status/1376544958405038084,NoEntailment
https://twitter.com/Pokeshinyhuntr/status/1359519385837182977,https://twitter.com/Arceus_World/status/1359532060830883842,Implies
https://twitter.com/MuziNtuli11/status/1339266329514303498,https://twitter.com/PeterHerring/status/1351091411979038722,NoEntailment
https://twitter.com/theyyyfiles/status/1378023366850928640,https://twitter.com/theyyyfiles/status/1379122317293420549,NoEntailment
https://twitter.com/sloanmundy/status/1374199845288779777,https://twitter.com/omgnzlz/status/1378175753150296069,Contradictory
https://twitter.com/JPIIHSSports/status/1347372948458524675,https://twitter.com/KdotSpann/status/1364430176948543489,NoEntailment
https://twitter.com/_OkiDoki/status/1365295865418702852,https://twitter.com/RobbieWalsh89/status/1370691445967978497,NoEntailment
https://twitter.com/danielgansle/status/1371733391285059584,https://twitter.com/brandonlaw_wx/status/1375427672596226054,NoEntailment
https://twitter.com/AboveVenhuizen/status/1330090569113214976,https://twitter.com/AboveVenhuizen/status/1360595306333806594,NoEntailment
https://twitter.com/wc_montreal/status/1335632166949068801,https://twitter.com/wc_lloydminster/status/1377246659416096772,NoEntailment
https://twitter.com/maysoonzayid/status/1332246269046231040,https://twitter.com/rtak0803/status/1332373247967387648,NoEntailment
https://twitter.com/CazHansen/status/1359464643236888576,https://twitter.com/CazHansen/status/1378037110259785734,NoEntailment
https://twitter.com/VanFOX8Weather/status/1373575175472611335,https://twitter.com/fox8weather/status/1378286220082577413,NoEntailment
https://twitter.com/Chakravyuh214/status/1339512406146392074,https://twitter.com/Ananya1597/status/1339528103022927873,Implies
https://twitter.com/tsptalk/status/1336822698601635840,https://twitter.com/tsptalk/status/1352440859019550722,Implies
https://twitter.com/RoscommonGaels/status/1350915048588402689,https://twitter.com/RoscommonGaels/status/1353444704944181248,NoEntailment
https://twitter.com/BraggNCOA/status/1372582396932030476,https://twitter.com/BraggNCOA/status/1373001601426817026,NoEntailment
https://twitter.com/Jmpyxp/status/1376342519999516677,https://twitter.com/Justlntime14/status/1377002519465893890,NoEntailment
https://twitter.com/kapurvikram1/status/1342004594881294336,https://twitter.com/kapurvikram1/status/1356195792969740290,NoEntailment
https://twitter.com/RepDaveJoyce/status/1341024210383220739,https://twitter.com/JacksAngels1/status/1342193947536310272,NoEntailment
https://twitter.com/abovecville/status/1340061359313203207,https://twitter.com/abovecville/status/1340067560600027136,Contradictory
https://twitter.com/Leo_jromero/status/1333909928113704961,https://twitter.com/LunAloys/status/1334446146584981505,NoEntailment
https://twitter.com/13OYSwx/status/1382710455290974211,https://twitter.com/13OYSwx/status/1382902460348563460,NoEntailment
https://twitter.com/Hromadske/status/1367762054715740161,https://twitter.com/Hromadske/status/1369951733154258944,NoEntailment
https://twitter.com/100vun/status/1353518609390161920,https://twitter.com/100vun/status/1358988458685988865,NoEntailment
https://twitter.com/MillRoadBridges/status/1359811934737084419,https://twitter.com/PhilRodgers/status/1372610178789543943,NoEntailment
https://twitter.com/WorldGolfAwards/status/1366552520886214657,https://twitter.com/WorldGolfAwards/status/1374650857418022914,NoEntailment
https://twitter.com/aicaculuz/status/1372862964873768969,https://twitter.com/YOFconnects/status/1374602688688746497,Implies
https://twitter.com/Andrew_Stotz/status/1354761169790230528,https://twitter.com/Andrew_Stotz/status/1359834602613915656,NoEntailment
https://twitter.com/anil_adigopula/status/1382393382815686657,https://twitter.com/kaku_007_/status/1382428151452729349,Implies
https://twitter.com/CityofConway/status/1352378712940023808,https://twitter.com/ADHPIO/status/1371559675846664197,NoEntailment
https://twitter.com/42Stocks/status/1359187653409730560,https://twitter.com/42Stocks/status/1372187903338541065,NoEntailment
https://twitter.com/lawnlandscape/status/1357426237447233538,https://twitter.com/lawnlandscape/status/1366795476918534145,Implies
https://twitter.com/TalkToPhillip/status/1366201170704756743,https://twitter.com/TalkToPhillip/status/1372363573859475458,NoEntailment
https://twitter.com/EagleFXTrading/status/1380429328299745282,https://twitter.com/EagleFXTrading/status/1381171749807611910,NoEntailment
https://twitter.com/TheMoriahGroup/status/1367534624075874310,https://twitter.com/nataliejoross/status/1367535065052426240,NoEntailment
https://twitter.com/sarahsavon/status/1374763119088701444,https://twitter.com/MenaSwift/status/1375750907242156033,Implies
https://twitter.com/jkwan_md/status/1338923360684740608,https://twitter.com/jkwan_md/status/1342130483275165698,NoEntailment
https://twitter.com/nata1ie87/status/1378452018390564867,https://twitter.com/nata1ie87/status/1378469136934842370,NoEntailment
https://twitter.com/ChristyWhitman/status/1366848388982071306,https://twitter.com/ChristyWhitman/status/1378829872156573698,NoEntailment
https://twitter.com/C21Saskatoon/status/1375932202177986561,https://twitter.com/LC3_TDSB/status/1376335153027506181,NoEntailment
https://twitter.com/QFA_EN/status/1348267355999264768,https://twitter.com/QFA_EN/status/1360915178032943107,NoEntailment
https://twitter.com/unc_cse/status/1376791538626355207,https://twitter.com/unc_cse/status/1376821751947145216,Implies
https://twitter.com/AggieBaseball/status/1380996000848957450,https://twitter.com/AggieBaseball/status/1383496691303673863,NoEntailment
https://twitter.com/bonanzapltd/status/1352562459387674625,https://twitter.com/bonanzapltd/status/1380482502909779969,NoEntailment
https://twitter.com/DVR1958/status/1330397889659473920,https://twitter.com/DVR1958/status/1355039437688766465,Contradictory
https://twitter.com/Brightsony1/status/1377704487717007367,https://twitter.com/likeanecho__/status/1377827110920724481,NoEntailment
https://twitter.com/sophia_abbot/status/1363671906109513735,https://twitter.com/ISSOTL/status/1364275135121883141,NoEntailment
https://twitter.com/belokombe/status/1339085087544127488,https://twitter.com/belokombe/status/1357005248297111553,NoEntailment
https://twitter.com/tglostboy/status/1378061973141684224,https://twitter.com/TheMusicGeek32/status/1381023285639479297,Contradictory
https://twitter.com/MedeamaSC/status/1345344519248732160,https://twitter.com/MedeamaSC/status/1358828709009121284,NoEntailment
https://twitter.com/CNBCTV18Live/status/1339086696319610880,https://twitter.com/CNBCTV18Live/status/1349950745085308929,NoEntailment
https://twitter.com/Preston_School/status/1346725729187352576,https://twitter.com/MathsPreston/status/1374101026261848066,NoEntailment
https://twitter.com/alexagrce/status/1354578005969014787,https://twitter.com/lexashoee/status/1373068437480673284,NoEntailment
https://twitter.com/MetroTexRE/status/1366840791809855491,https://twitter.com/MetroTexRE/status/1374409625102028810,NoEntailment
https://twitter.com/cGMP/status/1346033713726050305,https://twitter.com/cGMP/status/1376459395010326529,NoEntailment
https://twitter.com/BirdvilleT/status/1333769590342610948,https://twitter.com/USPTA_Tennis/status/1353704273952038925,NoEntailment
https://twitter.com/ElliottForecast/status/1360204427706200066,https://twitter.com/ElliottForecast/status/1360908687334866950,NoEntailment
https://twitter.com/Imtiyaz68720774/status/1331985231025381382,https://twitter.com/KklPfi/status/1332000807382700034,Implies
https://twitter.com/SandyStier/status/1372337568235147271,https://twitter.com/larceny207/status/1379206928102912000,NoEntailment
